DEBUG: x=0.303069, struve=0.090460
DEBUG: x=0.303523, struve=0.090730
DEBUG: x=0.303977, struve=0.091000
DEBUG: x=0.304432, struve=0.091270
DEBUG: x=0.304886, struve=0.091541
DEBUG: x=0.305341, struve=0.091813
DEBUG: x=0.305795, struve=0.092084
DEBUG: x=0.306249, struve=0.092356
DEBUG: x=0.306704, struve=0.092629
DEBUG: x=0.307158, struve=0.092902
DEBUG: x=0.307612, struve=0.093175
DEBUG: x=0.308067, struve=0.093449
DEBUG: x=0.308521, struve=0.093723
DEBUG: x=0.308976, struve=0.093998
DEBUG: x=0.309430, struve=0.094272
DEBUG: x=0.309884, struve=0.094548
DEBUG: x=0.310339, struve=0.094823
DEBUG: x=0.310793, struve=0.095100
DEBUG: x=0.311247, struve=0.095376
DEBUG: x=0.311702, struve=0.095653
DEBUG: x=0.312156, struve=0.095930
DEBUG: x=0.312611, struve=0.096208
DEBUG: x=0.313065, struve=0.096486
DEBUG: x=0.313519, struve=0.096764
DEBUG: x=0.313974, struve=0.097043
DEBUG: x=0.314428, struve=0.097322
DEBUG: x=0.314882, struve=0.097602
DEBUG: x=0.315337, struve=0.097882
DEBUG: x=0.315791, struve=0.098162
DEBUG: x=0.316246, struve=0.098443
DEBUG: x=0.316700, struve=0.098724
DEBUG: x=0.317154, struve=0.099006
DEBUG: x=0.317609, struve=0.099288
DEBUG: x=0.318063, struve=0.099570
DEBUG: x=0.318517, struve=0.099853
DEBUG: x=0.318972, struve=0.100136
DEBUG: x=0.319426, struve=0.100420
DEBUG: x=0.319881, struve=0.100704
DEBUG: x=0.320335, struve=0.100988
DEBUG: x=0.320789, struve=0.101273
DEBUG: x=0.321244, struve=0.101558
DEBUG: x=0.321698, struve=0.101843
DEBUG: x=0.322152, struve=0.102129
DEBUG: x=0.322607, struve=0.102416
DEBUG: x=0.323061, struve=0.102702
DEBUG: x=0.323516, struve=0.102989
DEBUG: x=0.323970, struve=0.103277
DEBUG: x=0.324424, struve=0.103565
DEBUG: x=0.324879, struve=0.103853
DEBUG: x=0.325333, struve=0.104142
DEBUG: x=0.325787, struve=0.104431
DEBUG: x=0.326242, struve=0.104720
DEBUG: x=0.326696, struve=0.105010
DEBUG: x=0.327151, struve=0.105300
DEBUG: x=0.327605, struve=0.105591
DEBUG: x=0.328059, struve=0.105882
DEBUG: x=0.328514, struve=0.106173
DEBUG: x=0.328968, struve=0.106465
DEBUG: x=0.329422, struve=0.106757
DEBUG: x=0.329877, struve=0.107050
DEBUG: x=0.330331, struve=0.107343
DEBUG: x=0.330786, struve=0.107636
DEBUG: x=0.331240, struve=0.107930
DEBUG: x=0.331694, struve=0.108224
DEBUG: x=0.332149, struve=0.108518
DEBUG: x=0.332603, struve=0.108813
DEBUG: x=0.333057, struve=0.109109
DEBUG: x=0.333512, struve=0.109404
DEBUG: x=0.333966, struve=0.109700
DEBUG: x=0.334421, struve=0.109997
DEBUG: x=0.334875, struve=0.110294
DEBUG: x=0.335329, struve=0.110591
DEBUG: x=0.335784, struve=0.110889
DEBUG: x=0.336238, struve=0.111187
DEBUG: x=0.336692, struve=0.111485
DEBUG: x=0.337147, struve=0.111784
DEBUG: x=0.337601, struve=0.112083
DEBUG: x=0.338056, struve=0.112383
DEBUG: x=0.338510, struve=0.112683
DEBUG: x=0.338964, struve=0.112983
DEBUG: x=0.339419, struve=0.113284
DEBUG: x=0.339873, struve=0.113585
DEBUG: x=0.340328, struve=0.113887
DEBUG: x=0.340782, struve=0.114189
DEBUG: x=0.341236, struve=0.114491
DEBUG: x=0.341691, struve=0.114794
DEBUG: x=0.342145, struve=0.115097
DEBUG: x=0.342599, struve=0.115400
DEBUG: x=0.343054, struve=0.115704
DEBUG: x=0.343508, struve=0.116008
DEBUG: x=0.343963, struve=0.116313
DEBUG: x=0.344417, struve=0.116618
DEBUG: x=0.344871, struve=0.116924
DEBUG: x=0.345326, struve=0.117229
DEBUG: x=0.345780, struve=0.117536
DEBUG: x=0.346234, struve=0.117842
DEBUG: x=0.346689, struve=0.118149
DEBUG: x=0.347143, struve=0.118457
DEBUG: x=0.347598, struve=0.118765
DEBUG: x=0.348052, struve=0.119073
DEBUG: x=0.348506, struve=0.119381
DEBUG: x=0.348961, struve=0.119690
DEBUG: x=0.349415, struve=0.120000
DEBUG: x=0.349869, struve=0.120309
DEBUG: x=0.350324, struve=0.120620
DEBUG: x=0.350778, struve=0.120930
DEBUG: x=0.351233, struve=0.121241
DEBUG: x=0.351687, struve=0.121552
DEBUG: x=0.352141, struve=0.121864
DEBUG: x=0.352596, struve=0.122176
DEBUG: x=0.353050, struve=0.122488
DEBUG: x=0.353504, struve=0.122801
DEBUG: x=0.353959, struve=0.123115
DEBUG: x=0.354413, struve=0.123428
DEBUG: x=0.354868, struve=0.123742
DEBUG: x=0.355322, struve=0.124057
DEBUG: x=0.355776, struve=0.124371
DEBUG: x=0.356231, struve=0.124687
DEBUG: x=0.356685, struve=0.125002
DEBUG: x=0.357139, struve=0.125318
DEBUG: x=0.357594, struve=0.125635
DEBUG: x=0.358048, struve=0.125951
DEBUG: x=0.358503, struve=0.126268
DEBUG: x=0.358957, struve=0.126586
DEBUG: x=0.359411, struve=0.126904
DEBUG: x=0.359866, struve=0.127222
DEBUG: x=0.360320, struve=0.127541
DEBUG: x=0.360774, struve=0.127860
DEBUG: x=0.361229, struve=0.128179
DEBUG: x=0.361683, struve=0.128499
DEBUG: x=0.362138, struve=0.128819
DEBUG: x=0.362592, struve=0.129140
DEBUG: x=0.363046, struve=0.129461
DEBUG: x=0.363501, struve=0.129782
